SAMPLE ID	IGSN	REFERENCES	EXPEDITION ID	LATITUDE	LONGITUDE	LOC PREC	MIN ELEVATION	MAX ELEVATION	MIN AGE	AGE	MAX AGE	METHODS	ANALYZED MATERIAL	ROCK TYPE	ROCK NAME	MINERAL	TECTONIC SETTING	SIO2	TIO2	AL2O3	FE2O3	FE2O3T	FEO	FEOT	MGO	CAO	NA2O	K2O	P2O5
SON0201-001B-009-002		YOGODZINSKI, 2015	SON0201	52.565	174.944	0.0001	-880	-880				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	52.72	1.07	18.49				7.96	5.49	9.86	3.24	0.85	0.18
SON0201-001B-009-005		YOGODZINSKI, 2015	SON0201	52.565	174.944	0.0001	-880	-880				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	53.79	1	18.45				7.51	5.02	9.7	3.33	0.87	0.2
SON0201-001B-009-007		YOGODZINSKI, 2015	SON0201	52.565	174.944	0.0001	-880	-880				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	56.04	0.78	18.22				7.17	4.11	9.27	3.32	0.79	0.17
SON0201-001B-009-008		YOGODZINSKI, 2015	SON0201	52.565	174.944	0.0001	-880	-880				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	58.57	1.1	15.02				5.6	5.29	7.97	3.51	2.24	0.59
SON0201-001B-009-010		YOGODZINSKI, 2015	SON0201	52.565	174.944	0.0001	-880	-880				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	61.21	0.49	18.36				4.71	3.11	6.64	4.3	0.88	0.19
SON0201-001B-010-003		YOGODZINSKI, 2015	SON0201	52.565	174.956	0.0001	-980	-980				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	53.91	0.97	18.44				7.93	4.82	9.37	3.28	0.93	0.21
SON0201-001B-010-005		YOGODZINSKI, 2015	SON0201	52.565	174.956	0.0001	-980	-980				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	54.12	0.96	18.34				7.56	4.88	9.64	3.25	0.92	0.19
SON0201-001B-010-010		YOGODZINSKI, 2015	SON0201	52.565	174.956	0.0001	-980	-980				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	61.67	0.52	17.36				5.34	3.23	7.01	3.56	1.07	0.12
SON0201-001B-014-006		YOGODZINSKI, 2015	SON0201	52.532	175.215	0.0001	-1321	-1321				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	52.26	0.72	16.47				7.38	9.22	9.49	3.06	0.97	0.26
SON0201-001B-014-007		YOGODZINSKI, 2015	SON0201	52.532	175.215	0.0001	-1321	-1321				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	50.72	0.77	15.99				7.9	10.76	9.57	2.98	0.89	0.25
SON0201-001B-014-008		YOGODZINSKI, 2015	SON0201	52.532	175.215	0.0001	-1321	-1321				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	51.19	0.86	16.53				8.18	8.16	10.52	3.18	0.96	0.27
SON0201-001B-015-001		YOGODZINSKI, 2015	SON0201	52.513	175.194	0.0001	-878	-878				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	51.78	0.77	16.4				7.57	8.92	10.21	3.04	0.89	0.26
SON0201-001B-016-007		YOGODZINSKI, 2015	SON0201	52.514	175.21	0.0001	-1015	-1015				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	51.88	0.78	16.38				7.65	8.72	10.14	3.07	0.96	0.26
THO0182-005-001		YOGODZINSKI, 2015	THO0182	52.5202	174.919	0.0001	-539	-539				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	BASALTIC ANDESITE		VOLCANIC_ARC	55.84	0.7	18.4				6.14	5.79	8.13	3.68	0.99	0.18
THO0182-007-002		YOGODZINSKI, 2015	THO0182	52.5301	175.245	0.0001	-1567	-1567				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	52.01	0.73	17.16				7.49	9.1	9.12	3.14	0.92	0.16
THO0182-008-003		YOGODZINSKI, 2015	THO0182	52.4842	175.277	0.0001	-770	-770				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	51.78	0.72	17.77				7.21	9.72	8.74	3.15	0.61	0.16
THO0182-008-013		YOGODZINSKI, 2015	THO0182	52.4842	175.277	0.0001	-770	-770				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	51.93	0.72	17.89				7.14	9.3	8.81	3.22	0.68	0.16
THO0182-008-014		YOGODZINSKI, 2015	THO0182	52.4842	175.277	0.0001	-770	-770		133.6		XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	52.08	0.72	18.15				7.14	8.78	8.92	3.25	0.64	0.17
THO0182-009-001		YOGODZINSKI, 2015	THO0182	52.4343	175.145	0.0001	-461	-461		520.8		XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	50.41	0.86	18.17				7.97	8.85	9.36	3.25	0.77	0.17
THO0182-010-001		YOGODZINSKI, 2015	THO0182	52.429	175.203	0.0001	-581	-581				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	58.54	0.8	17.72				6.65	3.04	7.78	3.23	1.8	0.32
THO0182-010-002		YOGODZINSKI, 2015	THO0182	52.429	175.203	0.0001	-581	-581				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	58.42	0.8	17.86				6.45	3.08	7.82	3.13	1.97	0.33
THO0182-010-003		YOGODZINSKI, 2015	THO0182	52.429	175.203	0.0001	-581	-581				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	58.32	0.8	17.77				6.67	3.1	7.78	3.1	1.97	0.32
THO0182-010-004		YOGODZINSKI, 2015	THO0182	52.429	175.203	0.0001	-581	-581				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	61.14	0.9	15.51				4.52	4.02	7.39	3.64	2.3	0.48
THO0182-011-001		YOGODZINSKI, 2015	THO0182	52.4599	175.158	0.0001	-398	-398				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	60.23	0.77	17.07				4.84	4.17	7.06	3.61	1.87	0.29
THO0182-011-003		YOGODZINSKI, 2015	THO0182	52.4599	175.158	0.0001	-398	-398				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	60.2	0.76	17.08				4.99	4.05	7.05	3.6	1.86	0.29
THO0182-011-004		YOGODZINSKI, 2015	THO0182	52.4599	175.158	0.0001	-398	-398				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	58.05	0.61	18.52				5.46	4.72	7.28	4.09	0.96	0.17
THO0182-011-005		YOGODZINSKI, 2015	THO0182	52.4599	175.158	0.0001	-398	-398				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	60.23	0.76	17.02				5.01	4.09	7.06	3.58	1.86	0.29
THO0182-013-001		YOGODZINSKI, 2015	THO0182	52.4716	175.33	0.0001	-791	-791				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	BASALTIC ANDESITE		VOLCANIC_ARC	53.19	0.75	18.16				7.17	7.4	8.77	3.43	0.81	0.18
THO0182-008-006		YOGODZINSKI, 2015	THO0182	52.4842	175.277	0.0001	-770	-770				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	52.09	0.73	18.09				7.25	8.79	8.88	3.23	0.61	0.16
SON0201-001B-010-011		YOGODZINSKI, 2015	SON0201	52.565	174.956	0.0001	-980	-980				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	62	0.48	17.99				4.73	2.88	6.38	4.05	1.26	0.16
SON0201-001B-009-011		YOGODZINSKI, 2015	SON0201	52.565	174.944	0.0001	-880	-880				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	62.16	0.52	18.08				4.65	2	6.75	3.99	1.52	0.22
SON0201-001B-020-005		YOGODZINSKI, 2015	SON0201	52.478	175.297	0.0001	-795	-795				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	62.32	0.79	15.52				4.51	4.49	6.97	3.71	1.39	0.22
THO0182-001-004		YOGODZINSKI, 2015	THO0182	52.6056	174.947	0.0001	-734	-734				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	62.85	0.55	16.54				4.53	4	6.02	4.11	1.13	0.17
SON0201-001B-009-014		YOGODZINSKI, 2015	SON0201	52.565	174.944	0.0001	-880	-880				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	ANDESITE		VOLCANIC_ARC	62.91	0.6	16.75				4.27	3.5	6.54	4.05	1.11	0.21
THO0182-003-004		YOGODZINSKI, 2015	THO0182	52.6342	174.857	0.0001	-730	-730		266.1		XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	63.57	0.53	17.21				4.08	2.91	6.23	3.99	1.2	0.19
THO0182-003-008		YOGODZINSKI, 2015	THO0182	52.6342	174.857	0.0001	-730	-730				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	63.9	0.58	17				3.99	2.9	6.18	3.98	1.22	0.18
THO0182-003-005		YOGODZINSKI, 2015	THO0182	52.6342	174.857	0.0001	-730	-730				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	63.74	0.6	16.85				4.14	2.94	6.26	4.02	1.19	0.18
THO0182-003-002		YOGODZINSKI, 2015	THO0182	52.6342	174.857	0.0001	-730	-730				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	64.01	0.59	16.83				3.9	3	6.22	3.95	1.23	0.18
THO0182-003-009		YOGODZINSKI, 2015	THO0182	52.6342	174.857	0.0001	-730	-730				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	64.15	0.58	16.95				3.8	2.82	6.13	4.07	1.23	0.18
THO0182-007-004		YOGODZINSKI, 2015	THO0182	52.5301	175.245	0.0001	-1567	-1567		64.1		XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	64.74	0.52	16.26				3.46	3.42	6.09	3.98	1.29	0.17
THO0182-007-005		YOGODZINSKI, 2015	THO0182	52.5301	175.245	0.0001	-1567	-1567				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	64.85	0.51	16.27				3.59	3.36	5.97	3.9	1.31	0.17
THO0182-007-009		YOGODZINSKI, 2015	THO0182	52.5301	175.245	0.0001	-1567	-1567				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	64.32	0.54	16.08				3.71	3.62	6.14	3.89	1.45	0.17
THO0182-004-003		YOGODZINSKI, 2015	THO0182	52.6131	174.78	0.0001	-250	-250				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	66.3	0.55	15.65				3.28	3.05	5.64	3.93	1.39	0.14
THO0182-004-004		YOGODZINSKI, 2015	THO0182	52.6131	174.78	0.0001	-250	-250				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	65.35	0.58	15.81				3.68	3.3	5.92	3.84	1.32	0.14
THO0182-001-006		YOGODZINSKI, 2015	THO0182	52.6056	174.947	0.0001	-734	-734				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	65.84	0.54	15.95				3.54	2.79	5.33	4.1	1.69	0.16
THO0182-001-001		YOGODZINSKI, 2015	THO0182	52.6056	174.947	0.0001	-734	-734		16.6		XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	65.94	0.53	15.96				3.36	2.9	5.35	4.08	1.65	0.16
THO0182-001-003		YOGODZINSKI, 2015	THO0182	52.6056	174.947	0.0001	-734	-734				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	65.99	0.54	15.96				3.46	2.8	5.32	4.03	1.67	0.16
THO0182-001-007		YOGODZINSKI, 2015	THO0182	52.6056	174.947	0.0001	-734	-734				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	66.39	0.41	16.37				2.9	2.85	5.28	4.17	1.41	0.14
SON0201-001B-036-007		YOGODZINSKI, 2015	SON0201	53.48	171.954	0.0001	-3974	-3974				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	69.01	0.44	15.53				1.74	1.82	4.45	4.59	2.26	0.13
SON0201-001B-034-002		YOGODZINSKI, 2015	SON0201	53.624	171.67	0.0001	-2829	-2829				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	69.05	0.53	15.09				1.94	2.13	5.11	4.29	1.68	0.14
SON0201-001B-036-003		YOGODZINSKI, 2015	SON0201	53.48	171.954	0.0001	-3974	-3974				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	RHYODACITE		VOLCANIC_ARC	69.52	0.44	15.72				1.49	1.96	4.14	4.65	1.97	0.08
SON0201-001B-035-003		YOGODZINSKI, 2015	SON0201	53.649	171.634	0.0001	-3955	-3955				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	DACITE		VOLCANIC_ARC	69.74	0.41	15.01				1.78	2.14	4.56	4.22	2.01	0.1
SON0201-001B-035-004		YOGODZINSKI, 2015	SON0201	53.649	171.634	0.0001	-3955	-3955				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	RHYODACITE		VOLCANIC_ARC	70.11	0.43	14.99				1.78	1.82	4.71	4.21	1.8	0.11
SON0201-001B-033-001		YOGODZINSKI, 2015	SON0201	53.648	171.635	0.0001	-3457	-3457				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	RHYODACITE		VOLCANIC_ARC	70.12	0.42	14.97				1.77	1.82	4.7	4.11	1.95	0.11
SO193-035-001		HOMRIGHAUSEN, 2018	SON0193	-7.68	-163.92	0.01						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	MUGEARITE		OCEANIC_PLATEAU	49.8	2.76	15.6	11.1				3.26	7.69	4.16	1.41	1.66
SO168-057-001		HOMRIGHAUSEN, 2018	SON0158	41.06	169.09	0.01						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	HAWAIITE		OCEANIC_PLATEAU	48.9	2.68	19.2	10.5				2.59	9.35	3.52	1.43	0.62
SO168-057-005B		HOMRIGHAUSEN, 2018	SON0158	41.06	169.09	0.01						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:INTERMEDIATE	MUGEARITE		OCEANIC_PLATEAU	49.9	2.96	15.2	12.9				2.51	7.15	4.51	2.31	1.06
SO168-058-001		HOMRIGHAUSEN, 2018	SON0158	41.73	169.28	0.01				85.5		XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	TRACHYTE		OCEANIC_PLATEAU	62.8	0.21	17.5	5.35				0.29	1.07	6.55	5.97	0.06
SO168-058-004		HOMRIGHAUSEN, 2018	SON0158	41.73	169.28	0.01				100.7		XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	TRACHYTE		OCEANIC_PLATEAU	62.5	0.22	17.5	5.33				0.34	1.22	6.41	5.5	0.05
PETDB-3506-MFR1		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	50.16	1.45	16.14		10			6.29	9.61	3.79	1.84	0.61
PETDB-3506-MFR2		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	50.12	1.41	15.83		9.9			6.77	9.79	3.88	1.82	0.6
PETDB-3506-MFR3		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	50.45	1.47	16.14		9.99			6.19	9.48	3.85	1.94	0.62
PETDB-3506-MFR4		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	50.5	1.47	16.13		10.03			6.25	9.59	3.66	1.91	0.63
PETDB-3506-MFR5		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	50.37	1.28	14.58		9.29			8.83	10.38	3.45	1.64	0.5
PETDB-3506-MFR6		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	49.82	1.3	14.62		9.34			8.85	10.34	3.3	1.61	0.53
PETDB-3506-MFR7		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	50.64	1.26	14.41		9.38			8.86	10.4	3.37	1.59	0.47
PETDB-3506-FDC2C		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	49.74	1.41	15.4		9.93			7.5	10.23	3.58	1.7	0.58
PETDB-3506-FS2		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:CLASTIC	TEPHRA		VOLCANIC_ARC	47.61	0.92	10.49		9.95			13.9	12.89	1.66	0.86	0.24
PETDB-3506-FS8		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:CLASTIC	TEPHRA		VOLCANIC_ARC	47.11	0.9	10.23		10			14.64	12.74	1.57	0.79	0.23
PETDB-3506-FS7		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:CLASTIC	TEPHRA		VOLCANIC_ARC	48.46	1.01	11.54		10.36			12.19	13.43	1.75	0.93	0.27
PETDB-3506-MSP1		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	48.36	1.51	15.11		10.36			7.46	11.64	3.69	1.36	0.66
PETDB-3506-MSP2		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	47.64	1.49	14.82		10.3			7.53	11.34	3.4	1.35	0.66
PETDB-3506-MSP3		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	48.46	1.52	15.15		10.45			7.68	11.58	3.75	1.39	0.65
PETDB-3506-MSP4		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	48.38	1.44	15.98		9.73			6.41	10.61	3.82	1.55	0.68
PETDB-3506-MSP5		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	47.69	1.47	14.81		10.22			7.54	11.36	3.6	1.38	0.66
PETDB-3506-MLT2		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	47.85	1.49	14.57		11.86			8.18	12.29	2.63	1.25	0.42
PETDB-3506-MLT3		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	47.45	1.5	14.57		11.84			8.05	12.23	2.58	1.24	0.43
PETDB-3506-MLT4		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	47.47	1.51	14.71		11.98			8.05	12.33	2.52	1.18	0.44
PETDB-3506-MLT5		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	47.64	1.51	14.59		11.92			8.1	12.22	2.54	1.2	0.43
PETDB-3506-MLT6		CORSARO, 2016	nr	37.73	15	1						ICPAES	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		VOLCANIC_ARC	47.93	1.51	14.66		11.94			8.04	12.3	2.6	1.27	0.43
KEX2014-T6-1		ZHANG, 2017	KEX2014	27.8	126.9	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	RHYOLITE		BACK-ARC_BASIN	71.12	0.25	12.95	0.69		1.21		0.33	1.35	4.59	3.96	0.02
KEX2014-T6-2		ZHANG, 2017	KEX2014	27.8	126.9	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	RHYOLITE		BACK-ARC_BASIN	73.46	0.15	12.07	0.57		0.79		0.14	0.76	4.48	4.3	0.01
KEX2014-T6-3		ZHANG, 2017	KEX2014	27.8	126.9	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	RHYOLITE		BACK-ARC_BASIN	71.23	0.23	12.81	0.6		1.85		0.29	1.14	4.51	3.44	0.01
KEX2014-T6-4		ZHANG, 2017	KEX2014	27.8	126.9	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	RHYOLITE		BACK-ARC_BASIN	71.46	0.22	12.83	0.64		1.89		0.28	1.12	4.53	3.46	0.02
SSV0905-003-002		DIREEN, 2017	SSV0905	-34.7664	113.652	0.0001	-3851	-3690				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		OCEANIC_PLATEAU	54.28	2.93	18.56	8.71				1.14	4.81	3.47	5.33	0.67
SSV0905-003-003		DIREEN, 2017	SSV0905	-34.7664	113.652	0.0001	-3851	-3690				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	DOLERITE		OCEANIC_PLATEAU	49.22	1.8	18.56	12.48				2.42	10.31	3.38	1.37	0.38
SSV0905-003-005		DIREEN, 2017	SSV0905	-34.7664	113.652	0.0001	-3851	-3690				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		OCEANIC_PLATEAU	52.12	1.77	19.66	12.2				2.03	5.55	3.3	2.99	0.29
SSV0905-003-007		DIREEN, 2017	SSV0905	-34.7664	113.652	0.0001	-3851	-3690				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		OCEANIC_PLATEAU	50.18	1.49	20.76	13.17				2.13	6.43	3.26	2.33	0.18
SSV0905-007-002		DIREEN, 2017	SSV0905	-34.8697	112.942	0.0001	-3710	-3200				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	DOLERITE		OCEANIC_PLATEAU	55.5	3.72	14.83	11.89				2.54	5.51	3.3	2.09	0.5
SSV0905-007-005		DIREEN, 2017	SSV0905	-34.8697	112.942	0.0001	-3710	-3200				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	DOLERITE		OCEANIC_PLATEAU	53.23	3.41	13.27	14.02				3.42	7.05	2.99	2	0.45
SSV0905-007-010		DIREEN, 2017	SSV0905	-34.8697	112.942	0.0001	-3710	-3200				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		OCEANIC_PLATEAU	51.41	1.29	17.45	9.62				7.1	9.14	3.4	0.34	0.12
SSV0905-007-011		DIREEN, 2017	SSV0905	-34.8697	112.942	0.0001	-3710	-3200				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		OCEANIC_PLATEAU	51.27	1.27	17	10.1				7.26	9.33	3.18	0.31	0.13
SSV0905-007-028		DIREEN, 2017	SSV0905	-34.8697	112.942	0.0001	-3710	-3200				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		OCEANIC_PLATEAU	51.47	1.23	17.08	9.93				7.23	9.3	3.21	0.31	0.12
SSV0905-010-005		DIREEN, 2017	SSV0905	-35.0358	112.212	0.0001	-3752	-3072				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		OCEANIC_PLATEAU	50.01	2.82	15.4	16.52				2.35	7.08	3.77	0.97	0.84
SSV0905-010-014		DIREEN, 2017	SSV0905	-35.0358	112.212	0.0001	-3752	-3072				XRF	WHOLE ROCK	IGNEOUS:PLUTONIC:MAFIC	GABBRO		OCEANIC_PLATEAU	49.96	1.48	21.76	8.71				2.85	10.53	3.37	0.86	0.34
SSV0905-010-016		DIREEN, 2017	SSV0905	-35.0358	112.212	0.0001	-3752	-3072				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:FELSIC	GRANOPHYRE		OCEANIC_PLATEAU	75.39	0.24	2.39	2.81				0.16	0.12	3.86	4.98	0.03
SSV0905-010-039		DIREEN, 2017	SSV0905	-35.0358	112.212	0.0001	-3752	-3072				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	DOLERITE		OCEANIC_PLATEAU	49.54	1.89	15.13	13.12				6.52	9.42	3.2	0.64	0.26
SSV0905-010-067		DIREEN, 2017	SSV0905	-35.0358	112.212	0.0001	-3752	-3072				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		OCEANIC_PLATEAU	50.1	1.71	17.72	11.49				4.87	9.43	3.3	1.07	0.22
SSV0905-010-104		DIREEN, 2017	SSV0905	-35.0358	112.212	0.0001	-3752	-3072				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		OCEANIC_PLATEAU	54.52	1.58	19.35	8.7				3.79	6.9	3.45	1.31	0.29
SSV0905-011-008		DIREEN, 2017	SSV0905	-35.0969	111.983	0.0001	-3600	-3180				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	DOLERITE		OCEANIC_PLATEAU	50.54	1.31	17.13	10.88				7.29	8.72	3.37	0.44	0.17
