,LATITUDE,LONGITUDE,ROCK TYPE,ROCK NAME,SIO2,NA2O,K2O
1083,64.0626,-21.2714,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.44,1.56,0.13
1084,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.58,2.22,0.46
1085,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.92,1.94,0.31
1086,18.6192,-155.775,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.93,2.19,0.33
1087,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.86,1.76,0.18
1088,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.83,2.35,0.38
1089,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.29,1.48,0.12
1090,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,44.46,0.96,0.19
1091,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.72,2.2,0.4
1092,64.1351,-21.0273,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.2,1.98,0.12
1093,19.374000000000002,-155.94299999999998,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,46.77,3.73,0.85
1094,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.41,0.98,0.08
1095,19.1737,-155.972,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.81,2.21,0.43
1096,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.6,0.33
1097,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1098,19.38,-155.1,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.14,2.21,0.39
1099,65.9505,-17.0831,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1100,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.19,1.57,0.33
1101,19.467,-155.97299999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.03,1.83,0.36
1102,21.6338,-159.041,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,1.78
1103,21.6338,-159.041,IGNEOUS:VOLCANIC:MAFIC,BASALT,45.44,2.99,1.73
1104,19.0865,-156.145,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.64,2.23,0.32
1105,18.942,-155.887,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.12,2.51,0.46
1106,64.5304,-20.8031,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.24,1.48,0.04
1107,64.0244,-20.6635,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.0,1.75,0.06
1108,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.71,2.17,0.39
1109,64.01,-21.2001,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.81,1.69,0.14
1110,66.0057,-16.4979,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1111,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.15,1.85,0.35
1112,18.686,-155.694,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.43,1.43,0.2
1113,18.8333,-155.733,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.38,1.76,0.27
1114,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.75,2.25,0.35
1115,18.942,-155.887,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.22,2.56,0.5
1116,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.85,1.74,0.11
1117,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.74,1.69,0.21
1118,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.69,2.0,0.26
1119,64.0372,-20.7883,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.59,2.03,0.21
1120,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.16,2.25,0.35
1121,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.54,2.21,0.38
1122,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.29,2.3,0.43
1123,18.8167,-156.056,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.35,1.79,0.26
1124,22.0178,-158.905,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.39,2.56,0.49
1125,22.0178,-158.905,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.56,2.22,0.44
1126,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.06,2.02,0.35
1127,64.7689,-19.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.4,2.12,0.12
1128,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.71,2.14,0.4
1129,18.8228,-155.72299999999998,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.86,1.62,0.27
1130,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.49,2.11,0.33
1131,18.8227,-155.721,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.07,0.97,0.2
1132,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.61,2.28,0.43
1133,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.57,2.05,0.44
1134,18.6772,-155.686,IGNEOUS:VOLCANIC:MAFIC,PICRITE,46.07,0.96,0.18
1135,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.4,2.09,0.36
1136,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.61,1.69,0.36
1137,64.9594,-19.8752,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.4,1.51,0.07
1138,18.8527,-155.92600000000002,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.97,2.0,0.32
1139,19.3545,-155.983,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.97,2.28,0.38
1140,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.19,2.23,0.28
1141,18.8235,-155.708,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.64,1.85,0.31
1142,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.31,1.91,0.95
1143,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.92,1.17,0.24
1144,64.3863,-21.2119,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.19,1.29,0.24
1145,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.2,2.28,0.33
1146,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.35,2.3,0.37
1147,64.5414,-20.7984,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.39,1.32,0.03
1148,18.6192,-155.775,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.21,1.99,0.39
1149,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.09,2.44,0.35
1150,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.01,0.746,0.13
1151,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.43,1.76,0.26
1152,19.4538,-155.958,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.01,3.19,0.6
1153,18.7812,-155.715,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.89,2.06,0.34
1154,18.6355,-155.77200000000002,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.81,1.64,0.3
1155,19.3808,-155.946,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.92,1.91,0.31
1156,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.82,2.22,0.45
1157,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.21,1.73,0.23
1158,19.1055,-156.321,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.7,2.05,0.36
1159,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.94,2.13,0.34
1160,18.8069,-155.85,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.97,2.05,0.32
1161,19.4214,-155.283,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1162,19.4214,-155.283,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.57,2.16,0.47
1163,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.46,1.68,0.32
1164,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.22,1.92,0.37
1165,19.1736,-156.042,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.26,2.17,0.3
1166,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,43.67,2.85,0.83
1167,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.64,1.92,0.13
1168,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.78,2.12,0.34
1169,19.0865,-156.145,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.09,1.89,0.32
1170,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.7,2.53,0.45
1171,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.8,1.93,0.13
1172,18.8787,-155.692,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.23,2.23,0.29
1173,18.8285,-155.69899999999998,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.74,1.94,0.37
1174,18.6752,-155.685,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.61,2.01,0.33
1175,18.641,-155.767,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.92,1.5,0.23
1176,19.4853,-155.97,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.96,2.27,0.38
1177,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.44,1.51,0.21
1178,21.9906,-158.901,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.98,2.37,0.8
1179,21.9906,-158.901,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.03,2.06,0.74
1180,18.8237,-155.714,IGNEOUS:VOLCANIC:MAFIC,PICRITE,46.6,1.13,0.24
1181,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.26,2.47,0.38
1182,18.942,-155.887,IGNEOUS:VOLCANIC:MAFIC,PICRITE,50.07,1.83,0.27
1183,64.5338,-20.8194,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.88,1.39,0.03
1184,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.66,1.16,0.25
1185,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.95,2.14,0.35
1186,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.6,2.23,0.36
1187,19.467,-155.988,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.9,1.97,0.36
1188,19.157,-155.965,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.69,2.41,0.42
1189,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,51.42,2.55,0.44
1190,18.8227,-155.719,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.93,1.32,0.22
1191,63.9251,-21.3922,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.56,1.47,0.15
1192,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.71,2.13,0.33
1193,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.57,2.05,0.32
1194,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.56,2.42,0.4
1195,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.0,1.74,0.43
1196,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.01,2.53,0.44
1197,64.0076,-20.649,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.9,2.14,0.16
1198,64.0076,-20.649,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.78,2.0,0.16
1199,18.8069,-155.85,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.97,2.18,0.34
1200,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.04,2.26,0.33
1201,21.7703,-158.957,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1202,21.7703,-158.957,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.23,1.85,0.29
1203,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.17,1.26,0.2
1204,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.15,2.05,0.41
1205,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.63,1.88,0.46
1206,19.3742,-155.933,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,46.7,3.42,0.89
1207,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.38,1.49,0.28
1208,65.9505,-17.0831,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1209,19.0865,-156.145,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.14,2.25,0.38
1210,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.54,2.38,0.39
1211,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.28,2.42,0.45
1212,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.54,1.85,0.29
1213,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.32,1.9,0.16
1214,64.4918,-20.7811,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.66,1.32,0.12
1215,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.84,2.21,0.36
1216,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.16,2.26,0.28
1217,64.0132,-20.6791,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.22,2.28,0.18
1218,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.39,1.77,0.21
1219,64.4815,-20.4269,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.78,1.86,0.16
1220,19.3612,-156.062,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.99,1.95,0.3
1221,64.7566,-20.5362,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.34,1.59,0.07
1222,64.9664,-19.8683,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.16,1.51,0.07
1223,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,44.23,0.75,0.07
1224,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.93,2.02,0.33
1225,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.69,1.63,0.25
1226,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.68,1.98,0.4
1227,18.62,-155.775,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.32,1.82,0.25
1228,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.21,1.68,0.27
1229,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.79,2.27,0.41
1230,18.6972,-155.77100000000002,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.55,1.55,0.21
1231,18.7688,-155.715,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.07,2.19,0.39
1232,64.0186,-20.6741,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.5,2.14,0.1
1233,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.59,1.92,0.08
1234,19.1392,-156.09799999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.14,2.59,0.6
1235,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.67,1.83,0.35
1236,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.76,2.32,0.44
1237,18.8519,-155.618,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.87,2.09,0.28
1238,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.45,0.27
1239,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1240,19.6,-155.97,IGNEOUS:VOLCANIC:MAFIC,BASALT,46.71,2.6,0.78
1241,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.68,2.15,0.38
1242,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.19,1.88,0.32
1243,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.57,0.39
1244,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1245,64.7378,-20.4759,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.38,1.2,0.04
1246,18.8228,-155.72299999999998,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.76,1.69,0.26
1247,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.67,1.65,0.23
1248,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.7,1.46,0.24
1249,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.44,2.12,0.38
1250,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.27,2.38,0.39
1251,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.51,1.84,0.21
1252,19.419,-155.987,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.45,2.25,0.38
1253,18.983,-155.917,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.57,2.27,0.35
1254,18.7571,-155.796,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.37,2.2,0.34
1255,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.56,2.21,0.39
1256,18.8333,-155.733,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.6,2.34,0.35
1257,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.6,2.04,0.47
1258,19.1055,-156.321,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.35,2.31,0.34
1259,64.4026,-20.5473,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.93,1.58,0.14
1260,64.4026,-20.5473,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.3,2.17,0.16
1261,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.47,1.8,0.44
1262,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,51.15,2.0,0.28
1263,18.8069,-155.85,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.51,1.77,0.25
1264,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.75,2.24,0.38
1265,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.56,1.69,0.22
1266,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.32,2.35,0.32
1267,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.53,2.07,0.29
1268,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.57,2.26,0.42
1269,63.9327,-21.4122,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.84,1.42,0.01
1270,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.25,2.25,0.34
1271,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.56,2.25,0.32
1272,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.09,1.59,0.19
1273,64.0155,-21.3487,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.68,1.34,0.11
1274,64.2636,-20.9172,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.65,1.79,0.2
1275,18.6878,-155.696,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.13,1.29,0.18
1276,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.87,1.84,0.26
1277,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.89,1.73,0.38
1278,21.5866,-159.055,IGNEOUS:VOLCANIC:MAFIC,BASALT,43.95,3.5,1.22
1279,21.5866,-159.055,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1280,21.5866,-159.055,IGNEOUS:VOLCANIC:MAFIC,BASALT,43.72,2.95,1.1
1281,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.54,1.93,0.3
1282,18.8826,-155.707,IGNEOUS:VOLCANIC:MAFIC,PICRITE,44.18,1.04,0.14
1283,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.21,1.31,0.23
1284,18.7167,-155.841,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.41,1.94,0.25
1285,19.38,-155.1,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.62,2.34,0.38
1286,21.7568,-159.006,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.6,2.47,0.95
1287,19.4333,-155.972,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.16,2.23,0.33
1288,18.8814,-155.702,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.13,2.81,0.43
1289,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.15,1.24,0.22
1290,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.57,1.35,0.24
1291,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.15,2.32,0.46
1292,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.18,1.56,0.1
1293,19.175,-155.972,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.91,2.15,0.42
1294,19.4062,-155.283,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1295,64.2824,-20.8691,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.41,2.09,0.21
1296,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.81,2.19,0.2
1297,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.75,1.97,0.29
1298,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.04,1.55,0.15
1299,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.65,1.35,0.09
1300,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.7,2.03,0.31
1301,21.9555,-158.888,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.1,2.74,0.68
1302,21.9555,-158.888,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1303,21.9555,-158.888,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.98,2.81,1.15
1304,18.8333,-155.733,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.13,2.23,0.39
1305,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.79,2.26,0.39
1306,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.61,2.11,0.35
1307,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.13,1.48,0.21
1308,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.96,1.91,0.35
1309,18.8516,-155.69,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.55,2.34,0.32
1310,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.63,2.13,0.37
1311,18.8285,-155.69899999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.61,1.84,0.33
1312,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.66,2.08,0.42
1313,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1314,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.55,4.31,1.68
1315,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.57,2.19,0.25
1316,64.797,-19.4688,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.3,2.57,0.44
1317,18.7572,-155.792,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.44,1.71,0.27
1318,18.8233,-155.71200000000002,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.43,2.03,0.33
1319,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.72,2.1,0.41
1320,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.3,1.7,0.22
1321,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.52,2.02,0.32
1322,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.57,2.44,0.53
1323,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.09,2.17,0.37
1324,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.74,2.45,0.48
1325,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.37,1.13,0.21
1326,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.61,2.5,0.42
1327,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.5,2.24,0.35
1328,18.6797,-155.687,IGNEOUS:VOLCANIC:MAFIC,PICRITE,45.9,1.13,0.17
1329,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.26,0.8,0.05
1330,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.1,1.95,0.37
1331,19.4587,-155.957,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.95,2.24,0.36
1332,18.8233,-155.713,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.23,2.29,0.35
1333,64.0197,-20.6744,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.19,1.94,0.13
1334,64.8512,-19.7463,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.61,1.56,0.06
1335,18.8069,-155.85,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.67,2.11,0.32
1336,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,51.1,1.9609999999999999,0.26
1337,64.797,-19.4688,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.2,2.31,0.6
1338,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.24,2.49,0.33
1339,18.983,-155.917,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.2,1.93,0.34
1340,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.41,1.53,0.23
1341,19.3612,-156.062,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.29,1.54,0.25
1342,64.5913,-20.6558,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.77,1.54,0.13
1343,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.42,1.85,0.42
1344,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.5,1.44,0.22
1345,18.8805,-155.69899999999998,IGNEOUS:VOLCANIC:MAFIC,PICRITE,50.12,2.24,0.28
1346,63.86,-22.43,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1347,64.0118,-20.6904,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.48,2.3,0.19
1348,18.942,-155.887,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.06,1.65,0.22
1349,18.8167,-156.056,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.08,2.13,0.32
